pref_code,hour,vehicle_type,direction,traffic_volume
23000,0,1,1,20963
23000,1,1,1,14821
23000,2,1,1,13411
23000,3,1,1,14356
23000,4,1,1,20679
23000,5,1,1,63070
23000,6,1,1,204381
23000,7,1,1,1001677
23000,8,1,1,901370
23000,9,1,1,742119
23000,10,1,1,705336
23000,11,1,1,699553
23000,12,1,1,695148
23000,13,1,1,697287
23000,14,1,1,738697
23000,15,1,1,802080
23000,16,1,1,853565
23000,17,1,1,985646
23000,18,1,1,912106
23000,19,1,1,162979
23000,20,1,1,114196
23000,21,1,1,76187
23000,22,1,1,49751
23000,23,1,1,31092
23000,0,1,2,21999
23000,1,1,2,16761
23000,2,1,2,14523
23000,3,1,2,16270
23000,4,1,2,23132
23000,5,1,2,58617
23000,6,1,2,190870
23000,7,1,2,1000644
23000,8,1,2,895330
23000,9,1,2,747483
23000,10,1,2,713556
23000,11,1,2,702872
23000,12,1,2,695781
23000,13,1,2,696799
23000,14,1,2,728279
23000,15,1,2,789170
23000,16,1,2,833817
23000,17,1,2,977194
23000,18,1,2,918255
23000,19,1,2,177377
23000,20,1,2,123573
23000,21,1,2,84114
23000,22,1,2,53102
23000,23,1,2,32778
23000,0,2,1,39977
23000,1,2,1,28807
23000,2,2,1,26460
23000,3,2,1,28876
23000,4,2,1,33502
23000,5,2,1,47602
23000,6,2,1,62533
23000,7,2,1,143363
23000,8,2,1,168804
23000,9,2,1,201098
23000,10,2,1,202765
23000,11,2,1,189393
23000,12,2,1,163363
23000,13,2,1,174124
23000,14,2,1,177757
23000,15,2,1,165226
23000,16,2,1,148989
23000,17,2,1,123007
23000,18,2,1,100471
23000,19,2,1,56474
23000,20,2,1,55470
23000,21,2,1,50916
23000,22,2,1,46139
23000,23,2,1,46493
23000,0,2,2,49239
23000,1,2,2,53091
23000,2,2,2,50873
23000,3,2,2,48895
23000,4,2,2,45559
23000,5,2,2,49290
23000,6,2,2,64792
23000,7,2,2,144176
23000,8,2,2,172665
23000,9,2,2,202995
23000,10,2,2,206912
23000,11,2,2,190320
23000,12,2,2,161356
23000,13,2,2,169103
23000,14,2,2,176394
23000,15,2,2,164031
23000,16,2,2,143360
23000,17,2,2,111141
23000,18,2,2,87590
23000,19,2,2,41235
23000,20,2,2,39209
23000,21,2,2,40167
23000,22,2,2,44232
23000,23,2,2,46728
