pref_code,hour,vehicle_type,direction,traffic_volume
38000,0,1,1,2200
38000,1,1,1,1600
38000,2,1,1,1259
38000,3,1,1,1260
38000,4,1,1,2030
38000,5,1,1,4977
38000,6,1,1,18120
38000,7,1,1,167477
38000,8,1,1,152272
38000,9,1,1,129410
38000,10,1,1,130887
38000,11,1,1,128984
38000,12,1,1,126310
38000,13,1,1,125980
38000,14,1,1,129408
38000,15,1,1,135256
38000,16,1,1,145043
38000,17,1,1,174041
38000,18,1,1,138372
38000,19,1,1,21762
38000,20,1,1,13350
38000,21,1,1,9412
38000,22,1,1,6380
38000,23,1,1,3681
38000,0,1,2,2383
38000,1,1,2,1652
38000,2,1,2,1244
38000,3,1,2,1220
38000,4,1,2,1869
38000,5,1,2,4373
38000,6,1,2,15809
38000,7,1,2,161178
38000,8,1,2,148182
38000,9,1,2,129611
38000,10,1,2,128590
38000,11,1,2,127975
38000,12,1,2,126239
38000,13,1,2,126268
38000,14,1,2,130526
38000,15,1,2,136377
38000,16,1,2,147030
38000,17,1,2,175357
38000,18,1,2,138818
38000,19,1,2,22308
38000,20,1,2,14110
38000,21,1,2,9683
38000,22,1,2,6238
38000,23,1,2,4081
38000,0,2,1,1375
38000,1,2,1,1444
38000,2,2,1,1451
38000,3,2,1,1773
38000,4,2,1,2372
38000,5,2,1,3204
38000,6,2,1,4380
38000,7,2,1,15290
38000,8,2,1,19566
38000,9,2,1,21511
38000,10,2,1,20981
38000,11,2,1,18421
38000,12,2,1,14743
38000,13,2,1,17335
38000,14,2,1,17132
38000,15,2,1,15916
38000,16,2,1,13464
38000,17,2,1,11194
38000,18,2,1,6995
38000,19,2,1,2568
38000,20,2,1,2223
38000,21,2,1,2218
38000,22,2,1,1749
38000,23,2,1,1388
38000,0,2,2,1941
38000,1,2,2,2053
38000,2,2,2,2028
38000,3,2,2,2469
38000,4,2,2,2768
38000,5,2,2,3628
38000,6,2,2,4963
38000,7,2,2,15625
38000,8,2,2,19482
38000,9,2,2,21249
38000,10,2,2,20344
38000,11,2,2,19012
38000,12,2,2,14838
38000,13,2,2,16905
38000,14,2,2,17210
38000,15,2,2,15528
38000,16,2,2,13951
38000,17,2,2,10012
38000,18,2,2,7133
38000,19,2,2,2270
38000,20,2,2,1876
38000,21,2,2,1738
38000,22,2,2,1567
38000,23,2,2,1782
