pref_code,hour,vehicle_type,direction,traffic_volume
5000,0,1,1,1706
5000,1,1,1,1284
5000,2,1,1,1052
5000,3,1,1,1151
5000,4,1,1,2046
5000,5,1,1,5168
5000,6,1,1,20664
5000,7,1,1,153692
5000,8,1,1,123155
5000,9,1,1,103382
5000,10,1,1,102819
5000,11,1,1,98242
5000,12,1,1,89140
5000,13,1,1,95898
5000,14,1,1,98608
5000,15,1,1,105297
5000,16,1,1,111464
5000,17,1,1,145431
5000,18,1,1,110717
5000,19,1,1,21844
5000,20,1,1,12461
5000,21,1,1,8557
5000,22,1,1,4996
5000,23,1,1,2756
5000,0,1,2,1757
5000,1,1,2,1264
5000,2,1,2,1235
5000,3,1,2,1312
5000,4,1,2,1952
5000,5,1,2,4915
5000,6,1,2,20022
5000,7,1,2,151722
5000,8,1,2,119966
5000,9,1,2,99081
5000,10,1,2,98259
5000,11,1,2,96529
5000,12,1,2,88045
5000,13,1,2,94075
5000,14,1,2,99142
5000,15,1,2,107518
5000,16,1,2,113380
5000,17,1,2,149269
5000,18,1,2,110507
5000,19,1,2,21424
5000,20,1,2,11935
5000,21,1,2,7711
5000,22,1,2,4642
5000,23,1,2,2761
5000,0,2,1,1174
5000,1,2,1,1373
5000,2,2,1,1392
5000,3,2,1,1449
5000,4,2,1,1921
5000,5,2,1,3020
5000,6,2,1,4882
5000,7,2,1,13735
5000,8,2,1,17519
5000,9,2,1,19590
5000,10,2,1,19878
5000,11,2,1,17890
5000,12,2,1,11782
5000,13,2,1,16123
5000,14,2,1,16291
5000,15,2,1,15169
5000,16,2,1,13304
5000,17,2,1,8638
5000,18,2,1,5652
5000,19,2,1,2665
5000,20,2,1,1817
5000,21,2,1,1379
5000,22,2,1,1398
5000,23,2,1,1296
5000,0,2,2,1872
5000,1,2,2,1597
5000,2,2,2,1780
5000,3,2,2,2093
5000,4,2,2,2917
5000,5,2,2,4209
5000,6,2,2,5714
5000,7,2,2,14189
5000,8,2,2,16797
5000,9,2,2,17709
5000,10,2,2,17715
5000,11,2,2,16054
5000,12,2,2,10444
5000,13,2,2,14628
5000,14,2,2,15329
5000,15,2,2,14487
5000,16,2,2,13182
5000,17,2,2,8843
5000,18,2,2,5435
5000,19,2,2,2066
5000,20,2,2,1808
5000,21,2,2,1597
5000,22,2,2,1670
5000,23,2,2,1858
