pref_code,hour,vehicle_type,direction,traffic_volume
17000,0,1,1,3195
17000,1,1,1,2356
17000,2,1,1,1785
17000,3,1,1,1667
17000,4,1,1,2379
17000,5,1,1,5264
17000,6,1,1,20275
17000,7,1,1,184353
17000,8,1,1,162078
17000,9,1,1,124233
17000,10,1,1,121846
17000,11,1,1,119970
17000,12,1,1,118138
17000,13,1,1,117510
17000,14,1,1,122681
17000,15,1,1,133074
17000,16,1,1,143321
17000,17,1,1,184750
17000,18,1,1,158580
17000,19,1,1,27590
17000,20,1,1,17629
17000,21,1,1,12292
17000,22,1,1,7796
17000,23,1,1,4602
17000,0,1,2,2978
17000,1,1,2,2192
17000,2,1,2,1710
17000,3,1,2,1648
17000,4,1,2,2454
17000,5,1,2,5085
17000,6,1,2,21293
17000,7,1,2,189459
17000,8,1,2,164262
17000,9,1,2,126501
17000,10,1,2,122696
17000,11,1,2,121557
17000,12,1,2,117443
17000,13,1,2,118404
17000,14,1,2,122673
17000,15,1,2,130565
17000,16,1,2,137023
17000,17,1,2,176572
17000,18,1,2,151202
17000,19,1,2,27102
17000,20,1,2,17240
17000,21,1,2,11881
17000,22,1,2,7632
17000,23,1,2,4484
17000,0,2,1,4571
17000,1,2,1,4483
17000,2,2,1,3414
17000,3,2,1,3456
17000,4,2,1,3999
17000,5,2,1,4892
17000,6,2,1,6341
17000,7,2,1,15128
17000,8,2,1,18406
17000,9,2,1,21697
17000,10,2,1,20951
17000,11,2,1,18546
17000,12,2,1,14048
17000,13,2,1,17199
17000,14,2,1,18242
17000,15,2,1,17616
17000,16,2,1,15659
17000,17,2,1,10974
17000,18,2,1,8074
17000,19,2,1,4488
17000,20,2,1,4353
17000,21,2,1,4041
17000,22,2,1,3568
17000,23,2,1,4225
17000,0,2,2,3599
17000,1,2,2,3231
17000,2,2,2,2862
17000,3,2,2,2876
17000,4,2,2,3668
17000,5,2,2,4085
17000,6,2,2,6399
17000,7,2,2,16038
17000,8,2,2,19344
17000,9,2,2,23151
17000,10,2,2,22433
17000,11,2,2,20042
17000,12,2,2,15221
17000,13,2,2,17620
17000,14,2,2,18092
17000,15,2,2,16919
17000,16,2,2,14926
17000,17,2,2,10616
17000,18,2,2,7192
17000,19,2,2,4192
17000,20,2,2,4366
17000,21,2,2,4128
17000,22,2,2,3653
17000,23,2,2,3668
