pref_code,hour,vehicle_type,direction,traffic_volume
29000,0,1,1,3374
29000,1,1,1,2311
29000,2,1,1,1814
29000,3,1,1,1940
29000,4,1,1,3320
29000,5,1,1,9140
29000,6,1,1,29649
29000,7,1,1,163661
29000,8,1,1,147171
29000,9,1,1,120654
29000,10,1,1,116326
29000,11,1,1,113000
29000,12,1,1,113806
29000,13,1,1,114380
29000,14,1,1,118195
29000,15,1,1,125421
29000,16,1,1,131995
29000,17,1,1,152348
29000,18,1,1,136478
29000,19,1,1,25370
29000,20,1,1,17462
29000,21,1,1,12729
29000,22,1,1,8460
29000,23,1,1,5150
29000,0,1,2,3507
29000,1,1,2,2555
29000,2,1,2,1879
29000,3,1,2,1969
29000,4,1,2,2754
29000,5,1,2,6528
29000,6,1,2,21696
29000,7,1,2,151331
29000,8,1,2,139543
29000,9,1,2,118892
29000,10,1,2,114941
29000,11,1,2,115146
29000,12,1,2,114292
29000,13,1,2,116168
29000,14,1,2,119475
29000,15,1,2,129678
29000,16,1,2,137830
29000,17,1,2,160605
29000,18,1,2,145006
29000,19,1,2,29098
29000,20,1,2,20192
29000,21,1,2,14074
29000,22,1,2,9241
29000,23,1,2,5625
29000,0,2,1,2401
29000,1,2,1,2821
29000,2,2,1,3122
29000,3,2,1,4085
29000,4,2,1,5172
29000,5,2,1,6887
29000,6,2,1,8088
29000,7,2,1,16760
29000,8,2,1,19341
29000,9,2,1,23679
29000,10,2,1,24467
29000,11,2,1,22145
29000,12,2,1,19346
29000,13,2,1,18812
29000,14,2,1,20023
29000,15,2,1,18694
29000,16,2,1,16469
29000,17,2,1,12340
29000,18,2,1,9204
29000,19,2,1,4467
29000,20,2,1,4637
29000,21,2,1,4146
29000,22,2,1,3460
29000,23,2,1,2507
29000,0,2,2,2828
29000,1,2,2,3935
29000,2,2,2,3918
29000,3,2,2,4522
29000,4,2,2,5287
29000,5,2,2,7444
29000,6,2,2,8271
29000,7,2,2,16265
29000,8,2,2,18205
29000,9,2,2,21836
29000,10,2,2,23469
29000,11,2,2,21747
29000,12,2,2,19061
29000,13,2,2,19975
29000,14,2,2,20131
29000,15,2,2,18699
29000,16,2,2,15590
29000,17,2,2,11886
29000,18,2,2,8837
29000,19,2,2,3722
29000,20,2,2,3055
29000,21,2,2,2714
29000,22,2,2,2858
29000,23,2,2,2495
