pref_code,hour,vehicle_type,direction,traffic_volume
36000,0,1,1,1373
36000,1,1,1,973
36000,2,1,1,861
36000,3,1,1,876
36000,4,1,1,1373
36000,5,1,1,3257
36000,6,1,1,11258
36000,7,1,1,154420
36000,8,1,1,139676
36000,9,1,1,110340
36000,10,1,1,107040
36000,11,1,1,106393
36000,12,1,1,107305
36000,13,1,1,106109
36000,14,1,1,109441
36000,15,1,1,116381
36000,16,1,1,127408
36000,17,1,1,160690
36000,18,1,1,130401
36000,19,1,1,14100
36000,20,1,1,8556
36000,21,1,1,5103
36000,22,1,1,3448
36000,23,1,1,2086
36000,0,1,2,1364
36000,1,1,2,1081
36000,2,1,2,809
36000,3,1,2,791
36000,4,1,2,1397
36000,5,1,2,3290
36000,6,1,2,11603
36000,7,1,2,148846
36000,8,1,2,130114
36000,9,1,2,106300
36000,10,1,2,106164
36000,11,1,2,107120
36000,12,1,2,107009
36000,13,1,2,106322
36000,14,1,2,109072
36000,15,1,2,116084
36000,16,1,2,126344
36000,17,1,2,156823
36000,18,1,2,129762
36000,19,1,2,13362
36000,20,1,2,8485
36000,21,1,2,5873
36000,22,1,2,4146
36000,23,1,2,2521
36000,0,2,1,1144
36000,1,2,1,862
36000,2,2,1,789
36000,3,2,1,841
36000,4,2,1,977
36000,5,2,1,1349
36000,6,2,1,1916
36000,7,2,1,10362
36000,8,2,1,12977
36000,9,2,1,15516
36000,10,2,1,15292
36000,11,2,1,13818
36000,12,2,1,10895
36000,13,2,1,13206
36000,14,2,1,13322
36000,15,2,1,12616
36000,16,2,1,10973
36000,17,2,1,7889
36000,18,2,1,5673
36000,19,2,1,1756
36000,20,2,1,1468
36000,21,2,1,1284
36000,22,2,1,1261
36000,23,2,1,1325
36000,0,2,2,1124
36000,1,2,2,1100
36000,2,2,2,1036
36000,3,2,2,1109
36000,4,2,2,1194
36000,5,2,2,1820
36000,6,2,2,2454
36000,7,2,2,10708
36000,8,2,2,13390
36000,9,2,2,15113
36000,10,2,2,14307
36000,11,2,2,13354
36000,12,2,2,10092
36000,13,2,2,12302
36000,14,2,2,12517
36000,15,2,2,11385
36000,16,2,2,10209
36000,17,2,2,7372
36000,18,2,2,5542
36000,19,2,2,1618
36000,20,2,2,1508
36000,21,2,2,1337
36000,22,2,2,1428
36000,23,2,2,1435
