pref_code,hour,vehicle_type,direction,traffic_volume
43000,0,1,1,5582
43000,1,1,1,3929
43000,2,1,1,3112
43000,3,1,1,3096
43000,4,1,1,5150
43000,5,1,1,11629
43000,6,1,1,39417
43000,7,1,1,264646
43000,8,1,1,231180
43000,9,1,1,196668
43000,10,1,1,194828
43000,11,1,1,193222
43000,12,1,1,185595
43000,13,1,1,190893
43000,14,1,1,197000
43000,15,1,1,210987
43000,16,1,1,227508
43000,17,1,1,272092
43000,18,1,1,238461
43000,19,1,1,50051
43000,20,1,1,31661
43000,21,1,1,21789
43000,22,1,1,14016
43000,23,1,1,7997
43000,0,1,2,5338
43000,1,1,2,3990
43000,2,1,2,3274
43000,3,1,2,3731
43000,4,1,2,6024
43000,5,1,2,11997
43000,6,1,2,40480
43000,7,1,2,264727
43000,8,1,2,235560
43000,9,1,2,198729
43000,10,1,2,198274
43000,11,1,2,193647
43000,12,1,2,187328
43000,13,1,2,189144
43000,14,1,2,193278
43000,15,1,2,202784
43000,16,1,2,219971
43000,17,1,2,262762
43000,18,1,2,229500
43000,19,1,2,45650
43000,20,1,2,30521
43000,21,1,2,21639
43000,22,1,2,14352
43000,23,1,2,8506
43000,0,2,1,3834
43000,1,2,1,3147
43000,2,2,1,3245
43000,3,2,1,3934
43000,4,2,1,4588
43000,5,2,1,5715
43000,6,2,1,8466
43000,7,2,1,24276
43000,8,2,1,30040
43000,9,2,1,34913
43000,10,2,1,36145
43000,11,2,1,35772
43000,12,2,1,29683
43000,13,2,1,32746
43000,14,2,1,32808
43000,15,2,1,30044
43000,16,2,1,26459
43000,17,2,1,20794
43000,18,2,1,14626
43000,19,2,1,7429
43000,20,2,1,6188
43000,21,2,1,5258
43000,22,2,1,5033
43000,23,2,1,5109
43000,0,2,2,5594
43000,1,2,2,5633
43000,2,2,2,6454
43000,3,2,2,7581
43000,4,2,2,9477
43000,5,2,2,9588
43000,6,2,2,12920
43000,7,2,2,28916
43000,8,2,2,31832
43000,9,2,2,33605
43000,10,2,2,34019
43000,11,2,2,31401
43000,12,2,2,25488
43000,13,2,2,29258
43000,14,2,2,29509
43000,15,2,2,28207
43000,16,2,2,25468
43000,17,2,2,19962
43000,18,2,2,14552
43000,19,2,2,6792
43000,20,2,2,6431
43000,21,2,2,6582
43000,22,2,2,6393
43000,23,2,2,6240
