pref_code,hour,vehicle_type,direction,traffic_volume
35000,0,1,1,5925
35000,1,1,1,4434
35000,2,1,1,3564
35000,3,1,1,3420
35000,4,1,1,5023
35000,5,1,1,12443
35000,6,1,1,47476
35000,7,1,1,269187
35000,8,1,1,229338
35000,9,1,1,187061
35000,10,1,1,187413
35000,11,1,1,184063
35000,12,1,1,175839
35000,13,1,1,180830
35000,14,1,1,183614
35000,15,1,1,197382
35000,16,1,1,215067
35000,17,1,1,267798
35000,18,1,1,214549
35000,19,1,1,51046
35000,20,1,1,31570
35000,21,1,1,21481
35000,22,1,1,14258
35000,23,1,1,8428
35000,0,1,2,6153
35000,1,1,2,4422
35000,2,1,2,3594
35000,3,1,2,3624
35000,4,1,2,5116
35000,5,1,2,12430
35000,6,1,2,45695
35000,7,1,2,271724
35000,8,1,2,226239
35000,9,1,2,187928
35000,10,1,2,188846
35000,11,1,2,187136
35000,12,1,2,178382
35000,13,1,2,181922
35000,14,1,2,185292
35000,15,1,2,200037
35000,16,1,2,219323
35000,17,1,2,276138
35000,18,1,2,215189
35000,19,1,2,50550
35000,20,1,2,31414
35000,21,1,2,21667
35000,22,1,2,14264
35000,23,1,2,9248
35000,0,2,1,8715
35000,1,2,1,7281
35000,2,2,1,6885
35000,3,2,1,6876
35000,4,2,1,6598
35000,5,2,1,7342
35000,6,2,1,9258
35000,7,2,1,22198
35000,8,2,1,29296
35000,9,2,1,33472
35000,10,2,1,35124
35000,11,2,1,33239
35000,12,2,1,28079
35000,13,2,1,31609
35000,14,2,1,31745
35000,15,2,1,30130
35000,16,2,1,27877
35000,17,2,1,22852
35000,18,2,1,19049
35000,19,2,1,13011
35000,20,2,1,12003
35000,21,2,1,11410
35000,22,2,1,10693
35000,23,2,1,10364
35000,0,2,2,10995
35000,1,2,2,12000
35000,2,2,2,12874
35000,3,2,2,13965
35000,4,2,2,13202
35000,5,2,2,12844
35000,6,2,2,13415
35000,7,2,2,24157
35000,8,2,2,30057
35000,9,2,2,34462
35000,10,2,2,34385
35000,11,2,2,31481
35000,12,2,2,25827
35000,13,2,2,29251
35000,14,2,2,29720
35000,15,2,2,26818
35000,16,2,2,23191
35000,17,2,2,16575
35000,18,2,2,12548
35000,19,2,2,7198
35000,20,2,2,7721
35000,21,2,2,9306
35000,22,2,2,11012
35000,23,2,2,10594
