pref_code,hour,vehicle_type,direction,traffic_volume
15000,0,1,1,7566
15000,1,1,1,6053
15000,2,1,1,4525
15000,3,1,1,4281
15000,4,1,1,6374
15000,5,1,1,13223
15000,6,1,1,52873
15000,7,1,1,434246
15000,8,1,1,362811
15000,9,1,1,286614
15000,10,1,1,287860
15000,11,1,1,282428
15000,12,1,1,263396
15000,13,1,1,281583
15000,14,1,1,293925
15000,15,1,1,316047
15000,16,1,1,338459
15000,17,1,1,419306
15000,18,1,1,362617
15000,19,1,1,65588
15000,20,1,1,40799
15000,21,1,1,27832
15000,22,1,1,17005
15000,23,1,1,10639
15000,0,1,2,8221
15000,1,1,2,5964
15000,2,1,2,4751
15000,3,1,2,4829
15000,4,1,2,6652
15000,5,1,2,13905
15000,6,1,2,56898
15000,7,1,2,439341
15000,8,1,2,366576
15000,9,1,2,294221
15000,10,1,2,291147
15000,11,1,2,284455
15000,12,1,2,264900
15000,13,1,2,279523
15000,14,1,2,290582
15000,15,1,2,309108
15000,16,1,2,328204
15000,17,1,2,413691
15000,18,1,2,351112
15000,19,1,2,62775
15000,20,1,2,39342
15000,21,1,2,27611
15000,22,1,2,17895
15000,23,1,2,10860
15000,0,2,1,8277
15000,1,2,1,7936
15000,2,2,1,8005
15000,3,2,1,8472
15000,4,2,1,9137
15000,5,2,1,10807
15000,6,2,1,13650
15000,7,2,1,38965
15000,8,2,1,50446
15000,9,2,1,57640
15000,10,2,1,56987
15000,11,2,1,51525
15000,12,2,1,36822
15000,13,2,1,50164
15000,14,2,1,53261
15000,15,2,1,52052
15000,16,2,1,46666
15000,17,2,1,33101
15000,18,2,1,23160
15000,19,2,1,10675
15000,20,2,1,10006
15000,21,2,1,9674
15000,22,2,1,9933
15000,23,2,1,9943
15000,0,2,2,9081
15000,1,2,2,9006
15000,2,2,2,8549
15000,3,2,2,8407
15000,4,2,2,8300
15000,5,2,2,9824
15000,6,2,2,13623
15000,7,2,2,38612
15000,8,2,2,50132
15000,9,2,2,57906
15000,10,2,2,56965
15000,11,2,2,51129
15000,12,2,2,36451
15000,13,2,2,48743
15000,14,2,2,50987
15000,15,2,2,50279
15000,16,2,2,45050
15000,17,2,2,32050
15000,18,2,2,23241
15000,19,2,2,11225
15000,20,2,2,10392
15000,21,2,2,10485
15000,22,2,2,9339
15000,23,2,2,8616
