pref_code,hour,vehicle_type,direction,traffic_volume
12000,0,1,1,22761
12000,1,1,1,17501
12000,2,1,1,14327
12000,3,1,1,15984
12000,4,1,1,26827
12000,5,1,1,77979
12000,6,1,1,173691
12000,7,1,1,449760
12000,8,1,1,391510
12000,9,1,1,316855
12000,10,1,1,306934
12000,11,1,1,309743
12000,12,1,1,313428
12000,13,1,1,323943
12000,14,1,1,358435
12000,15,1,1,396978
12000,16,1,1,423150
12000,17,1,1,465241
12000,18,1,1,408985
12000,19,1,1,151376
12000,20,1,1,108815
12000,21,1,1,76445
12000,22,1,1,50634
12000,23,1,1,32203
12000,0,1,2,22542
12000,1,1,2,17150
12000,2,1,2,14904
12000,3,1,2,17994
12000,4,1,2,31925
12000,5,1,2,89734
12000,6,1,2,211050
12000,7,1,2,460471
12000,8,1,2,394544
12000,9,1,2,325097
12000,10,1,2,321644
12000,11,1,2,318902
12000,12,1,2,312955
12000,13,1,2,311653
12000,14,1,2,322884
12000,15,1,2,346924
12000,16,1,2,377119
12000,17,1,2,436179
12000,18,1,2,394160
12000,19,1,2,142019
12000,20,1,2,104761
12000,21,1,2,73915
12000,22,1,2,49733
12000,23,1,2,32545
12000,0,2,1,15572
12000,1,2,1,16592
12000,2,2,1,20431
12000,3,2,1,26064
12000,4,2,1,38170
12000,5,2,1,51948
12000,6,2,1,56143
12000,7,2,1,74439
12000,8,2,1,85392
12000,9,2,1,108038
12000,10,2,1,112756
12000,11,2,1,105933
12000,12,2,1,91694
12000,13,2,1,85533
12000,14,2,1,90440
12000,15,2,1,82770
12000,16,2,1,70639
12000,17,2,1,52374
12000,18,2,1,41514
12000,19,2,1,24791
12000,20,2,1,21583
12000,21,2,1,18109
12000,22,2,1,15541
12000,23,2,1,14840
12000,0,2,2,17034
12000,1,2,2,16905
12000,2,2,2,20156
12000,3,2,2,26317
12000,4,2,2,35661
12000,5,2,2,52496
12000,6,2,2,61159
12000,7,2,2,79220
12000,8,2,2,88126
12000,9,2,2,110377
12000,10,2,2,117046
12000,11,2,2,109547
12000,12,2,2,95465
12000,13,2,2,89444
12000,14,2,2,89993
12000,15,2,2,81577
12000,16,2,2,68363
12000,17,2,2,51921
12000,18,2,2,38668
12000,19,2,2,23573
12000,20,2,2,19931
12000,21,2,2,17516
12000,22,2,2,16278
12000,23,2,2,15701
