pref_code,hour,vehicle_type,direction,traffic_volume
39000,0,1,1,874
39000,1,1,1,548
39000,2,1,1,430
39000,3,1,1,510
39000,4,1,1,958
39000,5,1,1,2533
39000,6,1,1,9662
39000,7,1,1,147173
39000,8,1,1,143502
39000,9,1,1,116897
39000,10,1,1,113516
39000,11,1,1,111909
39000,12,1,1,110101
39000,13,1,1,111346
39000,14,1,1,113793
39000,15,1,1,121942
39000,16,1,1,132214
39000,17,1,1,164870
39000,18,1,1,138088
39000,19,1,1,13970
39000,20,1,1,6119
39000,21,1,1,3899
39000,22,1,1,2291
39000,23,1,1,1265
39000,0,1,2,1071
39000,1,1,2,760
39000,2,1,2,592
39000,3,1,2,621
39000,4,1,2,1092
39000,5,1,2,2858
39000,6,1,2,11548
39000,7,1,2,157523
39000,8,1,2,147672
39000,9,1,2,116219
39000,10,1,2,114492
39000,11,1,2,112521
39000,12,1,2,108583
39000,13,1,2,109723
39000,14,1,2,111100
39000,15,1,2,116082
39000,16,1,2,126731
39000,17,1,2,156790
39000,18,1,2,128434
39000,19,1,2,13684
39000,20,1,2,6467
39000,21,1,2,4812
39000,22,1,2,3049
39000,23,1,2,1708
39000,0,2,1,239
39000,1,2,1,244
39000,2,2,1,280
39000,3,2,1,353
39000,4,2,1,424
39000,5,2,1,736
39000,6,2,1,1135
39000,7,2,1,10595
39000,8,2,1,14431
39000,9,2,1,15465
39000,10,2,1,15032
39000,11,2,1,13861
39000,12,2,1,10551
39000,13,2,1,13213
39000,14,2,1,13858
39000,15,2,1,13312
39000,16,2,1,11206
39000,17,2,1,7237
39000,18,2,1,4663
39000,19,2,1,975
39000,20,2,1,420
39000,21,2,1,327
39000,22,2,1,266
39000,23,2,1,247
39000,0,2,2,412
39000,1,2,2,396
39000,2,2,2,451
39000,3,2,2,624
39000,4,2,2,863
39000,5,2,2,1308
39000,6,2,2,2105
39000,7,2,2,12103
39000,8,2,2,14946
39000,9,2,2,16010
39000,10,2,2,14611
39000,11,2,2,14005
39000,12,2,2,10534
39000,13,2,2,13066
39000,14,2,2,13068
39000,15,2,2,12399
39000,16,2,2,10094
39000,17,2,2,6734
39000,18,2,2,4227
39000,19,2,2,757
39000,20,2,2,390
39000,21,2,2,306
39000,22,2,2,312
39000,23,2,2,347
