pref_code,hour,vehicle_type,direction,traffic_volume
13000,0,1,1,79361
13000,1,1,1,70458
13000,2,1,1,58599
13000,3,1,1,56082
13000,4,1,1,76145
13000,5,1,1,213027
13000,6,1,1,396905
13000,7,1,1,930039
13000,8,1,1,916423
13000,9,1,1,842352
13000,10,1,1,816309
13000,11,1,1,803360
13000,12,1,1,792450
13000,13,1,1,806333
13000,14,1,1,847488
13000,15,1,1,898831
13000,16,1,1,929252
13000,17,1,1,958579
13000,18,1,1,869229
13000,19,1,1,285635
13000,20,1,1,213970
13000,21,1,1,173857
13000,22,1,1,127614
13000,23,1,1,98183
13000,0,1,2,94589
13000,1,1,2,81594
13000,2,1,2,66306
13000,3,1,2,62647
13000,4,1,2,76230
13000,5,1,2,165310
13000,6,1,2,341739
13000,7,1,2,847268
13000,8,1,2,858531
13000,9,1,2,801021
13000,10,1,2,801423
13000,11,1,2,799279
13000,12,1,2,790788
13000,13,1,2,808540
13000,14,1,2,852818
13000,15,1,2,893848
13000,16,1,2,930914
13000,17,1,2,996027
13000,18,1,2,945814
13000,19,1,2,333831
13000,20,1,2,250862
13000,21,1,2,203396
13000,22,1,2,147595
13000,23,1,2,113492
13000,0,2,1,46092
13000,1,2,1,43848
13000,2,2,1,44609
13000,3,2,1,50707
13000,4,2,1,64677
13000,5,2,1,90307
13000,6,2,1,87321
13000,7,2,1,160082
13000,8,2,1,167816
13000,9,2,1,205995
13000,10,2,1,216743
13000,11,2,1,205874
13000,12,2,1,178020
13000,13,2,1,168330
13000,14,2,1,171554
13000,15,2,1,155081
13000,16,2,1,133976
13000,17,2,1,108503
13000,18,2,1,95829
13000,19,2,1,53813
13000,20,2,1,53049
13000,21,2,1,50923
13000,22,2,1,45043
13000,23,2,1,41046
13000,0,2,2,46113
13000,1,2,2,44493
13000,2,2,2,46512
13000,3,2,2,52925
13000,4,2,2,65334
13000,5,2,2,87525
13000,6,2,2,90441
13000,7,2,2,162400
13000,8,2,2,176783
13000,9,2,2,212472
13000,10,2,2,225832
13000,11,2,2,216967
13000,12,2,2,188809
13000,13,2,2,178196
13000,14,2,2,178300
13000,15,2,2,162881
13000,16,2,2,143111
13000,17,2,2,115406
13000,18,2,2,100772
13000,19,2,2,55754
13000,20,2,2,54136
13000,21,2,2,52792
13000,22,2,2,50765
13000,23,2,2,47269
