pref_code,hour,vehicle_type,direction,traffic_volume
42000,0,1,1,2012
42000,1,1,1,1439
42000,2,1,1,1132
42000,3,1,1,1113
42000,4,1,1,1890
42000,5,1,1,5312
42000,6,1,1,22653
42000,7,1,1,167069
42000,8,1,1,145793
42000,9,1,1,125302
42000,10,1,1,126881
42000,11,1,1,124029
42000,12,1,1,118087
42000,13,1,1,120440
42000,14,1,1,123113
42000,15,1,1,131565
42000,16,1,1,140583
42000,17,1,1,174391
42000,18,1,1,148640
42000,19,1,1,21369
42000,20,1,1,13123
42000,21,1,1,8492
42000,22,1,1,5281
42000,23,1,1,2854
42000,0,1,2,2419
42000,1,1,2,1681
42000,2,1,2,1235
42000,3,1,2,1298
42000,4,1,2,2019
42000,5,1,2,4689
42000,6,1,2,19869
42000,7,1,2,171366
42000,8,1,2,147068
42000,9,1,2,124798
42000,10,1,2,125497
42000,11,1,2,122450
42000,12,1,2,117878
42000,13,1,2,121512
42000,14,1,2,122924
42000,15,1,2,129097
42000,16,1,2,140988
42000,17,1,2,171435
42000,18,1,2,144995
42000,19,1,2,22905
42000,20,1,2,14600
42000,21,1,2,10190
42000,22,1,2,6511
42000,23,1,2,3464
42000,0,2,1,461
42000,1,2,1,533
42000,2,2,1,441
42000,3,2,1,556
42000,4,2,1,654
42000,5,2,1,974
42000,6,2,1,2690
42000,7,2,1,13181
42000,8,2,1,17271
42000,9,2,1,18236
42000,10,2,1,17225
42000,11,2,1,15438
42000,12,2,1,11088
42000,13,2,1,14376
42000,14,2,1,14765
42000,15,2,1,14133
42000,16,2,1,12627
42000,17,2,1,9404
42000,18,2,1,6288
42000,19,2,1,1594
42000,20,2,1,1049
42000,21,2,1,755
42000,22,2,1,555
42000,23,2,1,486
42000,0,2,2,701
42000,1,2,2,665
42000,2,2,2,766
42000,3,2,2,866
42000,4,2,2,1116
42000,5,2,2,1655
42000,6,2,2,3037
42000,7,2,2,13525
42000,8,2,2,16612
42000,9,2,2,16946
42000,10,2,2,16327
42000,11,2,2,14618
42000,12,2,2,11369
42000,13,2,2,13922
42000,14,2,2,14522
42000,15,2,2,13633
42000,16,2,2,11950
42000,17,2,2,9065
42000,18,2,2,6331
42000,19,2,2,1703
42000,20,2,2,1257
42000,21,2,2,919
42000,22,2,2,647
42000,23,2,2,695
