pref_code,hour,vehicle_type,direction,traffic_volume
8000,0,1,1,2910
8000,1,1,1,2068
8000,2,1,1,1548
8000,3,1,1,1752
8000,4,1,1,2968
8000,5,1,1,7985
8000,6,1,1,26334
8000,7,1,1,371008
8000,8,1,1,311615
8000,9,1,1,223665
8000,10,1,1,215825
8000,11,1,1,215227
8000,12,1,1,215375
8000,13,1,1,221679
8000,14,1,1,238891
8000,15,1,1,263344
8000,16,1,1,286316
8000,17,1,1,349475
8000,18,1,1,301399
8000,19,1,1,28484
8000,20,1,1,18981
8000,21,1,1,11785
8000,22,1,1,7159
8000,23,1,1,4886
8000,0,1,2,3024
8000,1,1,2,2183
8000,2,1,2,1746
8000,3,1,2,2277
8000,4,1,2,3222
8000,5,1,2,9246
8000,6,1,2,35611
8000,7,1,2,374940
8000,8,1,2,318930
8000,9,1,2,230040
8000,10,1,2,224184
8000,11,1,2,221620
8000,12,1,2,216445
8000,13,1,2,215541
8000,14,1,2,223713
8000,15,1,2,241481
8000,16,1,2,271177
8000,17,1,2,335723
8000,18,1,2,288342
8000,19,1,2,25139
8000,20,1,2,16885
8000,21,1,2,11137
8000,22,1,2,7328
8000,23,1,2,4602
8000,0,2,1,5715
8000,1,2,1,6128
8000,2,2,1,6841
8000,3,2,1,8232
8000,4,2,1,9196
8000,5,2,1,9058
8000,6,2,1,10921
8000,7,2,1,42890
8000,8,2,1,52283
8000,9,2,1,66403
8000,10,2,1,69712
8000,11,2,1,64429
8000,12,2,1,53425
8000,13,2,1,54025
8000,14,2,1,54900
8000,15,2,1,50492
8000,16,2,1,43641
8000,17,2,1,32600
8000,18,2,1,24080
8000,19,2,1,8240
8000,20,2,1,7997
8000,21,2,1,6607
8000,22,2,1,6395
8000,23,2,1,6693
8000,0,2,2,5792
8000,1,2,2,5728
8000,2,2,2,5702
8000,3,2,2,7383
8000,4,2,2,9138
8000,5,2,2,12311
8000,6,2,2,16027
8000,7,2,2,47331
8000,8,2,2,52689
8000,9,2,2,63467
8000,10,2,2,66380
8000,11,2,2,63378
8000,12,2,2,55066
8000,13,2,2,55699
8000,14,2,2,53541
8000,15,2,2,48636
8000,16,2,2,43348
8000,17,2,2,31750
8000,18,2,2,23033
8000,19,2,2,6577
8000,20,2,2,6005
8000,21,2,2,6026
8000,22,2,2,6132
8000,23,2,2,6723
