pref_code,hour,vehicle_type,direction,traffic_volume
19000,0,1,1,3300
19000,1,1,1,2211
19000,2,1,1,1858
19000,3,1,1,1683
19000,4,1,1,2441
19000,5,1,1,5437
19000,6,1,1,16061
19000,7,1,1,138099
19000,8,1,1,126824
19000,9,1,1,103457
19000,10,1,1,103972
19000,11,1,1,104832
19000,12,1,1,105796
19000,13,1,1,109418
19000,14,1,1,118249
19000,15,1,1,128354
19000,16,1,1,139686
19000,17,1,1,158518
19000,18,1,1,136048
19000,19,1,1,28877
19000,20,1,1,19439
19000,21,1,1,12926
19000,22,1,1,8136
19000,23,1,1,5215
19000,0,1,2,3435
19000,1,1,2,2417
19000,2,1,2,2098
19000,3,1,2,2384
19000,4,1,2,3316
19000,5,1,2,6751
19000,6,1,2,22665
19000,7,1,2,150175
19000,8,1,2,136520
19000,9,1,2,110064
19000,10,1,2,111121
19000,11,1,2,109594
19000,12,1,2,106903
19000,13,1,2,105601
19000,14,1,2,107263
19000,15,1,2,113614
19000,16,1,2,122306
19000,17,1,2,141556
19000,18,1,2,122356
19000,19,1,2,22868
19000,20,1,2,16143
19000,21,1,2,12146
19000,22,1,2,8169
19000,23,1,2,5449
19000,0,2,1,7591
19000,1,2,1,8315
19000,2,2,1,7346
19000,3,2,1,7079
19000,4,2,1,5878
19000,5,2,1,5081
19000,6,2,1,6260
19000,7,2,1,14994
19000,8,2,1,17658
19000,9,2,1,19768
19000,10,2,1,19436
19000,11,2,1,18325
19000,12,2,1,14786
19000,13,2,1,15870
19000,14,2,1,16054
19000,15,2,1,15920
19000,16,2,1,13816
19000,17,2,1,9878
19000,18,2,1,7929
19000,19,2,1,4233
19000,20,2,1,4485
19000,21,2,1,4903
19000,22,2,1,5774
19000,23,2,1,6483
19000,0,2,2,4576
19000,1,2,2,3969
19000,2,2,2,3422
19000,3,2,2,3857
19000,4,2,2,4388
19000,5,2,2,5267
19000,6,2,2,6956
19000,7,2,2,14606
19000,8,2,2,16655
19000,9,2,2,18846
19000,10,2,2,18795
19000,11,2,2,18390
19000,12,2,2,15369
19000,13,2,2,16927
19000,14,2,2,17017
19000,15,2,2,15906
19000,16,2,2,13650
19000,17,2,2,10866
19000,18,2,2,8698
19000,19,2,2,5475
19000,20,2,2,5393
19000,21,2,2,5700
19000,22,2,2,5985
19000,23,2,2,6049
