pref_code,hour,vehicle_type,direction,traffic_volume
46000,0,1,1,2850
46000,1,1,1,1967
46000,2,1,1,1617
46000,3,1,1,1826
46000,4,1,1,2802
46000,5,1,1,7021
46000,6,1,1,28828
46000,7,1,1,198908
46000,8,1,1,168025
46000,9,1,1,146079
46000,10,1,1,148310
46000,11,1,1,144044
46000,12,1,1,134521
46000,13,1,1,138554
46000,14,1,1,142168
46000,15,1,1,150536
46000,16,1,1,159661
46000,17,1,1,193186
46000,18,1,1,162137
46000,19,1,1,27907
46000,20,1,1,17155
46000,21,1,1,11852
46000,22,1,1,7848
46000,23,1,1,4487
46000,0,1,2,2798
46000,1,1,2,1979
46000,2,1,2,1724
46000,3,1,2,1910
46000,4,1,2,2976
46000,5,1,2,7315
46000,6,1,2,25972
46000,7,1,2,189954
46000,8,1,2,161617
46000,9,1,2,144252
46000,10,1,2,145937
46000,11,1,2,142793
46000,12,1,2,135121
46000,13,1,2,138465
46000,14,1,2,142692
46000,15,1,2,153602
46000,16,1,2,166050
46000,17,1,2,207278
46000,18,1,2,170311
46000,19,1,2,31215
46000,20,1,2,18937
46000,21,1,2,12693
46000,22,1,2,8315
46000,23,1,2,4452
46000,0,2,1,747
46000,1,2,1,872
46000,2,2,1,1027
46000,3,2,1,1310
46000,4,2,1,1761
46000,5,2,1,2775
46000,6,2,1,5032
46000,7,2,1,17746
46000,8,2,1,20882
46000,9,2,1,21250
46000,10,2,1,20782
46000,11,2,1,18879
46000,12,2,1,13858
46000,13,2,1,16255
46000,14,2,1,16602
46000,15,2,1,15384
46000,16,2,1,13728
46000,17,2,1,10576
46000,18,2,1,6990
46000,19,2,1,2139
46000,20,2,1,1465
46000,21,2,1,1230
46000,22,2,1,1196
46000,23,2,1,895
46000,0,2,2,1171
46000,1,2,2,1302
46000,2,2,2,1419
46000,3,2,2,1827
46000,4,2,2,2250
46000,5,2,2,3470
46000,6,2,2,4134
46000,7,2,2,14916
46000,8,2,2,18745
46000,9,2,2,19488
46000,10,2,2,18620
46000,11,2,2,17554
46000,12,2,2,12767
46000,13,2,2,15796
46000,14,2,2,16917
46000,15,2,2,15487
46000,16,2,2,13793
46000,17,2,2,10460
46000,18,2,2,6658
46000,19,2,2,1937
46000,20,2,2,1491
46000,21,2,2,1186
46000,22,2,2,1143
46000,23,2,2,1338
