ìsìπï{åßéwíËésÉRÅ[Éh,åí ó í≤ç∏íPà ãÊä‘î‘çÜ,ìπòHéÌï ,òHê¸î‘çÜ,óﬂòaÇRîNìxí≤ç∏åí ó äœë™ÅEîÒäœë™ÇÃï ,å¬ï í≤ç∏äœë™íläàópÇÃï ,ÇPÇQÅEÇQÇSéûä‘äœë™ÇÃï ,åí ó äœë™îNåéì˙,ìVåÛ,è„ÇËÅEâ∫ÇËÇÃï ,é‘éÌãÊï™,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇVéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇWéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇXéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇSéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇTéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇUéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇVéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇWéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇXéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇSéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇTéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇUéûë‰,íãä‘ÇPÇQéûä‘é©ìÆé‘óﬁåí ó Åië‰Åj,ÇQÇSéûä‘é©ìÆé‘óﬁåí ó Åië‰Åj
10000,60,1,1460,1,0,2,20210929,2,1,1,1128,1040,779,696,699,770,655,710,842,883,1188,1096,647,273,192,142,60,53,37,35,31,49,113,499,10486,12617
10000,60,1,1460,1,0,2,20210929,2,1,2,322,335,354,390,385,372,346,400,363,375,336,295,245,185,189,109,147,120,147,126,197,187,181,273,4273,6379
10000,60,1,1460,1,0,2,20210929,2,2,1,1378,1113,759,750,749,729,716,766,822,897,994,778,526,323,184,87,66,49,27,21,25,55,108,621,10451,12543
10000,60,1,1460,1,0,2,20210929,2,2,2,410,368,394,415,403,367,354,345,286,290,248,217,171,135,138,116,181,171,168,180,199,221,254,307,4097,6338
10000,70,1,1460,1,0,2,20210929,2,1,1,1075,996,742,664,686,746,655,698,845,900,1150,1073,637,269,191,136,60,53,39,34,31,43,110,476,10230,12309
10000,70,1,1460,1,0,2,20210929,2,1,2,311,327,333,384,372,345,331,385,358,358,319,261,233,176,176,105,143,125,141,136,183,189,169,261,4084,6121
10000,70,1,1460,1,0,2,20210929,2,2,1,1359,1095,737,721,739,702,705,731,803,859,968,752,493,324,184,87,59,47,30,17,25,54,119,624,10171,12234
10000,70,1,1460,1,0,2,20210929,2,2,2,402,369,371,379,390,351,337,331,272,280,232,210,160,133,129,111,174,173,155,157,196,207,243,295,3924,6057
10000,80,1,1460,1,0,2,20210929,2,1,1,941,902,708,638,635,697,640,654,777,869,1122,1050,610,283,185,125,71,41,39,27,23,37,101,403,9633,11578
10000,80,1,1460,1,0,2,20210929,2,1,2,302,310,292,393,355,345,319,333,330,340,310,251,235,171,177,103,146,128,128,125,188,185,158,243,3880,5867
10000,80,1,1460,1,0,2,20210929,2,2,1,1387,1091,686,713,717,678,654,712,764,829,922,712,467,291,181,87,58,43,23,17,22,52,142,674,9865,11922
10000,80,1,1460,1,0,2,20210929,2,2,2,394,349,373,372,370,339,324,331,265,245,205,195,150,135,113,112,162,159,147,153,193,200,247,283,3762,5816
10000,90,1,1460,1,0,2,20210929,2,1,1,820,717,596,543,574,590,571,565,692,802,929,815,492,263,159,105,65,37,35,23,29,35,78,363,8214,9898
10000,90,1,1460,1,0,2,20210929,2,1,2,285,291,321,397,369,344,313,321,346,358,287,227,208,182,160,114,151,116,133,139,167,192,164,236,3859,5821
10000,90,1,1460,1,0,2,20210929,2,2,1,1109,870,592,597,601,574,530,591,693,742,765,630,413,236,143,75,52,31,20,19,18,50,140,563,8294,10054
10000,90,1,1460,1,0,2,20210929,2,2,2,353,381,368,379,358,357,326,315,272,246,215,191,148,143,122,94,152,149,137,158,190,197,248,284,3761,5783
10000,100,1,1460,1,0,2,20210929,2,1,1,665,599,477,423,456,493,452,467,529,612,696,539,340,203,136,77,53,31,26,19,23,30,54,294,6408,7694
10000,100,1,1460,1,0,2,20210929,2,1,2,260,243,262,340,346,315,272,288,259,251,219,169,129,132,120,106,138,108,115,115,130,178,143,224,3224,4862
10000,100,1,1460,1,0,2,20210929,2,2,1,688,553,427,437,448,434,399,491,582,611,644,485,325,194,116,69,38,26,17,18,26,46,136,489,6199,7699
10000,100,1,1460,1,0,2,20210929,2,2,2,292,289,337,336,306,306,259,269,222,217,174,158,137,109,120,75,131,108,114,118,163,158,233,236,3165,4867
10000,110,1,1800,1,0,2,20210929,2,1,1,952,924,731,765,934,1034,1259,1721,2084,1931,1789,1318,879,561,354,198,159,73,49,54,57,91,291,749,15442,18957
10000,110,1,1800,1,0,2,20210929,2,1,2,377,455,604,605,560,518,470,464,440,373,363,315,290,275,296,275,353,311,308,347,294,258,269,328,5544,9148
10000,110,1,1800,1,0,2,20210929,2,2,1,1511,1437,1317,1217,1268,1022,914,876,868,882,1105,843,611,442,335,191,175,142,71,104,79,147,221,758,13260,16536
10000,110,1,1800,1,0,2,20210929,2,2,2,483,435,437,553,490,499,435,391,423,402,350,316,261,320,374,389,381,310,228,193,287,326,351,458,5214,9092
10000,120,1,1800,1,0,2,20210929,2,1,1,1388,1273,883,825,956,957,1016,1196,1392,1335,1406,1148,685,445,291,154,108,61,47,50,60,93,261,848,13775,16878
10000,120,1,1800,1,0,2,20210929,2,1,2,408,452,536,562,534,513,438,503,452,439,420,352,345,297,294,221,271,247,236,275,269,221,223,350,5609,8858
10000,120,1,1800,1,0,2,20210929,2,2,1,1503,1327,1009,992,1012,924,874,934,999,1140,1434,1065,662,437,310,138,143,87,57,66,62,116,172,571,13213,16034
10000,120,1,1800,1,0,2,20210929,2,2,2,524,424,440,482,498,461,422,417,401,409,325,268,205,219,259,322,314,285,235,245,298,351,377,443,5071,8624
10000,130,1,1800,1,0,2,20210929,2,1,1,1452,1260,886,825,953,943,1040,1199,1421,1367,1470,1208,698,451,295,162,100,58,47,47,59,92,255,813,14024,17101
10000,130,1,1800,1,0,2,20210929,2,1,2,429,460,525,540,534,508,453,496,452,436,428,322,330,284,286,221,258,218,227,246,254,216,222,311,5583,8656
10000,130,1,1800,1,0,2,20210929,2,2,1,1536,1426,1044,1027,1037,949,883,941,1001,1115,1426,1079,670,421,306,139,130,92,55,66,61,108,169,628,13464,16309
10000,130,1,1800,1,0,2,20210929,2,2,2,508,419,457,481,481,462,427,407,385,390,331,265,203,209,253,293,312,277,221,238,279,333,373,441,5013,8445
10000,140,1,1800,1,0,2,20210929,2,1,1,1800,1510,986,955,1080,962,1151,1305,1451,1475,1538,1174,750,519,299,167,106,56,45,36,53,83,236,886,15387,18623
10000,140,1,1800,1,0,2,20210929,2,1,2,371,385,436,447,419,388,319,363,340,287,277,212,232,181,157,190,222,206,174,166,170,145,166,261,4244,6514
10000,140,1,1800,1,0,2,20210929,2,2,1,1689,1628,1156,1064,1084,1017,877,1002,1034,1127,1539,1357,853,460,334,200,139,90,59,69,62,97,168,606,14574,17711
10000,140,1,1800,1,0,2,20210929,2,2,2,344,352,345,369,335,331,289,318,326,327,280,236,193,197,221,224,216,173,139,128,174,191,255,322,3852,6285
10000,150,1,1800,1,0,2,20210929,2,1,1,1441,1150,711,709,842,799,974,1117,1254,1289,1320,1017,596,401,225,140,72,35,33,30,41,71,179,666,12623,15112
10000,150,1,1800,1,0,2,20210929,2,1,2,311,337,353,387,375,336,301,322,328,271,252,201,195,159,152,188,202,185,149,144,147,137,143,215,3774,5790
10000,150,1,1800,1,0,2,20210929,2,2,1,1427,1326,954,906,912,802,695,773,782,853,1202,982,580,313,246,144,111,63,36,62,58,79,147,525,11614,13978
10000,150,1,1800,1,0,2,20210929,2,2,2,295,315,293,328,290,298,265,270,272,272,259,208,177,177,186,214,212,153,145,116,134,167,223,278,3365,5547
10000,160,1,1800,1,0,2,20210929,2,1,1,975,656,436,483,588,581,744,893,1047,1057,1062,740,398,237,164,106,51,25,24,28,34,56,100,401,9262,10886
10000,160,1,1800,1,0,2,20210929,2,1,2,180,194,240,304,272,245,249,243,241,204,201,153,145,132,145,193,192,151,122,116,108,102,101,146,2726,4379
10000,160,1,1800,1,0,2,20210929,2,2,1,936,885,721,709,707,625,515,534,507,500,720,551,369,217,183,103,85,52,24,48,48,74,122,432,7910,9667
10000,160,1,1800,1,0,2,20210929,2,2,2,204,205,221,227,199,203,182,171,166,174,125,164,134,139,155,192,184,139,121,92,111,126,160,201,2241,3995
10000,170,1,1800,1,0,2,20210929,2,1,1,661,473,393,450,594,547,696,854,1008,982,994,706,378,217,144,87,50,28,23,31,27,51,76,312,8358,9782
10000,170,1,1800,1,0,2,20210929,2,1,2,163,188,238,284,279,244,228,242,229,199,198,146,156,133,142,204,187,143,123,114,107,98,100,143,2638,4288
10000,170,1,1800,1,0,2,20210929,2,2,1,879,733,672,664,660,594,492,494,463,444,578,459,302,197,153,90,74,49,21,48,45,76,115,385,7132,8687
10000,170,1,1800,1,0,2,20210929,2,2,2,205,187,206,215,196,198,179,168,159,161,121,154,139,135,160,171,196,149,124,94,107,129,155,195,2149,3903
10000,180,1,1800,1,0,2,20210929,2,1,1,427,344,300,359,443,407,530,647,795,748,796,541,296,181,116,78,42,20,20,24,35,36,65,183,6337,7433
10000,180,1,1800,1,0,2,20210929,2,1,2,121,131,167,222,218,205,203,204,195,182,180,143,161,139,149,205,187,166,115,116,86,89,85,87,2171,3756
10000,180,1,1800,1,0,2,20210929,2,2,1,688,533,511,490,457,418,355,378,381,370,413,350,218,145,120,79,69,42,24,38,46,67,99,306,5344,6597
10000,180,1,1800,1,0,2,20210929,2,2,2,142,139,144,165,176,162,140,126,145,146,111,149,137,141,167,177,201,155,141,95,111,122,124,148,1745,3464
10000,190,1,1800,1,0,2,20210929,2,1,1,435,346,310,414,422,434,526,630,780,738,802,496,294,172,112,71,42,19,14,27,43,29,74,224,6333,7454
10000,190,1,1800,1,0,2,20210929,2,1,2,126,139,163,223,218,209,209,190,212,181,182,152,150,157,154,209,196,160,97,116,89,86,84,93,2204,3795
10000,190,1,1800,1,0,2,20210929,2,2,1,697,548,504,500,444,419,380,381,380,393,395,365,221,154,118,85,69,39,26,33,51,67,93,259,5406,6621
10000,190,1,1800,1,0,2,20210929,2,2,2,144,127,159,169,175,171,150,130,145,144,123,138,136,139,149,188,202,153,155,101,109,115,139,146,1775,3507
10000,200,1,1800,1,0,2,20210929,2,1,1,339,287,267,374,375,377,489,587,671,660,678,414,251,150,99,64,39,18,16,25,43,29,61,200,5518,6513
10000,200,1,1800,1,0,2,20210929,2,1,2,109,118,147,190,185,187,195,181,179,158,145,153,145,166,159,205,189,146,98,97,88,75,63,83,1947,3461
10000,200,1,1800,1,0,2,20210929,2,2,1,524,455,436,452,401,379,319,338,340,316,330,316,200,139,111,77,62,43,23,31,49,67,82,219,4606,5709
10000,200,1,1800,1,0,2,20210929,2,2,2,122,118,132,142,156,147,119,122,116,119,124,127,129,139,145,184,195,156,146,110,105,107,127,130,1544,3217
10000,210,1,1800,1,0,2,20210929,2,1,1,132,157,183,259,248,237,274,354,388,399,469,279,185,110,81,49,37,17,16,22,43,19,38,84,3379,4080
10000,210,1,1800,1,0,2,20210929,2,1,2,74,77,119,161,159,158,160,151,132,121,137,143,139,175,156,201,191,141,89,85,82,68,58,67,1592,3044
10000,210,1,1800,1,0,2,20210929,2,2,1,336,319,267,246,233,220,184,232,240,216,195,156,116,87,62,61,40,34,28,22,40,52,61,160,2844,3607
10000,210,1,1800,1,0,2,20210929,2,2,2,90,77,93,95,100,111,97,98,90,104,115,93,134,136,132,185,188,165,139,121,105,96,110,87,1163,2761
10000,220,1,1800,1,0,2,20210929,2,1,1,80,110,176,202,194,203,237,318,301,346,385,231,153,100,69,49,35,13,17,19,15,19,26,52,2783,3350
10000,220,1,1800,1,0,2,20210929,2,1,2,65,80,130,161,176,179,168,178,150,149,187,188,203,212,204,222,210,152,105,98,80,71,67,61,1811,3496
10000,220,1,1800,1,0,2,20210929,2,2,1,237,229,215,205,183,190,151,209,191,184,159,122,111,62,51,47,39,28,34,21,46,44,64,135,2275,2957
10000,220,1,1800,1,0,2,20210929,2,2,2,100,60,98,87,101,114,114,110,129,168,155,132,159,178,168,199,232,207,184,159,151,135,124,96,1368,3360
10000,240,1,1810,1,0,2,20210929,2,1,1,856,661,486,518,567,587,833,1131,1389,1413,1412,951,567,337,198,110,89,47,24,30,20,57,137,408,10804,12828
10000,240,1,1810,1,0,2,20210929,2,1,2,273,286,351,351,359,330,331,305,296,266,238,186,157,182,174,210,257,235,255,255,261,280,261,246,3572,6345
10000,240,1,1810,1,0,2,20210929,2,2,1,1259,1162,943,807,826,615,608,536,577,558,714,583,356,255,163,122,80,89,41,61,40,84,148,624,9188,11251
10000,240,1,1810,1,0,2,20210929,2,2,2,266,288,282,359,352,354,310,337,330,318,324,293,259,297,277,240,235,202,158,139,220,219,194,270,3813,6523
10000,250,1,1810,1,0,2,20210929,2,1,1,438,338,340,378,401,459,699,899,1183,1144,1104,730,439,263,166,93,70,35,24,28,13,38,85,216,8113,9583
10000,250,1,1810,1,0,2,20210929,2,1,2,194,197,258,278,277,289,265,255,232,232,189,162,133,162,167,186,248,211,235,223,247,245,234,202,2828,5321
10000,250,1,1810,1,0,2,20210929,2,2,1,867,751,760,660,697,504,446,402,420,365,416,337,224,168,122,90,60,72,39,49,39,74,119,462,6625,8143
10000,250,1,1810,1,0,2,20210929,2,2,2,196,197,203,266,280,277,228,265,284,271,271,270,250,278,261,218,233,187,154,130,202,214,170,238,3008,5543
10000,260,1,1810,1,0,2,20210929,2,1,1,357,276,320,359,391,446,677,854,1131,1085,1034,677,438,248,149,100,60,34,20,32,13,47,70,193,7607,9011
10000,260,1,1810,1,0,2,20210929,2,1,2,173,183,241,286,255,282,270,241,224,223,193,151,134,170,180,204,230,216,244,234,262,236,209,228,2722,5269
10000,260,1,1810,1,0,2,20210929,2,2,1,738,705,713,667,675,492,422,384,385,371,347,289,215,169,121,88,67,71,41,49,35,73,95,356,6188,7568
10000,260,1,1810,1,0,2,20210929,2,2,2,199,163,206,279,271,262,229,244,286,266,272,296,249,285,267,229,269,185,153,137,184,217,176,222,2973,5546
10000,270,1,1810,1,0,2,20210929,2,1,1,216,183,289,284,336,398,604,733,990,935,871,568,389,216,126,92,49,34,20,24,18,39,54,106,6407,7574
10000,270,1,1810,1,0,2,20210929,2,1,2,152,148,212,265,225,265,231,196,194,192,192,141,132,161,188,192,230,226,244,249,259,224,204,204,2413,4926
10000,270,1,1810,1,0,2,20210929,2,2,1,530,567,596,589,568,445,370,348,310,310,260,211,165,148,99,89,66,43,34,47,31,69,84,285,5104,6264
10000,270,1,1810,1,0,2,20210929,2,2,2,162,119,169,241,239,237,218,194,268,245,259,294,230,294,263,230,273,192,159,131,182,208,179,193,2645,5179
10000,280,1,1810,1,0,2,20210929,2,1,1,168,151,265,275,311,374,535,674,909,849,736,496,359,199,107,82,45,33,18,22,22,35,46,84,5743,6795
10000,280,1,1810,1,0,2,20210929,2,1,2,119,137,192,234,200,244,206,169,159,173,167,125,114,150,175,191,242,211,250,246,238,227,172,197,2125,4538
10000,280,1,1810,1,0,2,20210929,2,2,1,404,441,537,545,516,439,364,330,286,299,242,174,158,129,97,85,62,40,34,45,27,63,75,235,4577,5627
10000,280,1,1810,1,0,2,20210929,2,2,2,143,114,145,186,220,216,193,172,232,220,234,269,229,281,267,226,264,212,155,130,163,208,179,181,2344,4839
10000,290,1,1810,1,0,2,20210929,2,1,1,150,178,285,274,296,410,522,695,884,808,715,484,361,187,102,76,50,31,21,26,21,40,49,100,5701,6765
10000,290,1,1810,1,0,2,20210929,2,1,2,130,123,218,220,225,229,191,166,167,186,153,134,121,173,178,236,232,213,254,263,253,219,187,174,2142,4645
10000,290,1,1810,1,0,2,20210929,2,2,1,376,413,518,597,492,448,385,357,296,322,240,182,170,147,108,86,80,39,36,42,39,56,84,212,4626,5725
10000,290,1,1810,1,0,2,20210929,2,2,2,174,109,130,183,220,214,193,189,215,237,245,259,287,273,295,252,260,225,185,154,153,207,215,178,2368,5052
10000,300,1,1810,1,0,2,20210929,2,1,1,194,219,233,240,232,286,326,465,497,546,456,351,236,139,82,59,41,23,26,17,26,35,40,108,4045,4877
10000,300,1,1810,1,0,2,20210929,2,1,2,125,140,215,225,224,207,175,154,166,174,139,129,133,165,191,237,239,235,245,267,249,190,195,128,2073,4547
10000,300,1,1810,1,0,2,20210929,2,2,1,243,278,385,392,299,299,264,267,258,305,246,185,141,148,95,65,77,32,33,30,38,44,70,136,3421,4330
10000,300,1,1810,1,0,2,20210929,2,2,2,171,100,128,166,197,217,196,170,209,240,228,250,292,278,294,270,254,224,182,158,146,206,204,184,2272,4964
10000,10010,3,17,1,0,2,20211026,2,1,1,709,688,506,472,522,509,531,546,630,644,812,800,557,387,297,227,93,77,46,44,43,49,153,497,7369,9839
10000,10010,3,17,1,0,2,20211026,2,1,2,48,101,165,145,115,96,103,124,93,88,49,30,44,53,40,53,42,45,50,69,72,62,48,52,1157,1787
10000,10010,3,17,1,0,2,20211026,2,2,1,1047,827,648,656,567,573,538,570,571,646,906,811,596,339,247,164,111,71,59,39,33,55,158,488,8360,10720
10000,10010,3,17,1,0,2,20211026,2,2,2,100,122,159,147,128,133,146,178,141,95,63,49,44,48,41,31,39,36,26,49,48,57,122,143,1461,2145
10000,10020,3,17,2,1,2,20190926,1,1,1,1629,1607,1318,1042,1128,1062,1106,1165,1410,1298,1523,1475,1191,757,753,416,255,175,156,95,111,151,276,1179,15763,21278
10000,10020,3,17,2,1,2,20190926,1,1,2,83,97,173,195,203,162,151,161,183,144,76,30,49,39,62,46,39,35,69,67,70,54,75,84,1658,2347
10000,10020,3,17,2,1,2,20190926,1,2,1,1524,1285,1246,1201,1073,1107,1147,1065,1182,1339,1559,1451,1397,750,659,412,228,141,122,76,142,105,230,908,15179,20349
10000,10020,3,17,2,1,2,20190926,1,2,2,112,123,166,189,192,182,195,196,228,167,117,66,59,46,43,39,40,34,49,62,47,67,103,124,1933,2646
10000,10030,3,17,1,0,2,20211026,2,1,1,1607,1760,1243,1156,1210,1129,1167,1228,1251,1412,1714,1574,1158,659,459,297,199,97,83,43,45,45,120,686,16451,20342
10000,10030,3,17,1,0,2,20211026,2,1,2,78,102,107,72,80,56,80,94,70,65,48,19,18,9,10,18,13,16,18,9,11,24,37,55,871,1109
10000,10030,3,17,1,0,2,20211026,2,2,1,1918,1413,1191,1076,1098,1209,1161,1251,1227,1361,1554,1684,1078,654,428,260,173,112,98,56,66,78,162,647,16143,19955
10000,10030,3,17,1,0,2,20211026,2,2,2,70,71,90,83,66,76,70,70,76,57,44,33,17,21,5,16,10,11,16,13,13,15,25,55,806,1023
10000,10040,3,17,2,1,2,20160614,2,1,1,1791,1564,1098,1076,1064,1099,1043,1216,1247,1421,1619,1389,1111,837,589,387,270,183,153,86,93,79,177,647,15627,20239
10000,10040,3,17,2,1,2,20160614,2,1,2,116,134,138,135,135,124,111,122,129,98,71,50,38,34,21,14,12,20,28,20,29,47,55,109,1363,1790
