ìsìπï{åßéwíËésÉRÅ[Éh,åí ó í≤ç∏íPà ãÊä‘î‘çÜ,ìπòHéÌï ,òHê¸î‘çÜ,óﬂòaÇRîNìxí≤ç∏åí ó äœë™ÅEîÒäœë™ÇÃï ,å¬ï í≤ç∏äœë™íläàópÇÃï ,ÇPÇQÅEÇQÇSéûä‘äœë™ÇÃï ,åí ó äœë™îNåéì˙,ìVåÛ,è„ÇËÅEâ∫ÇËÇÃï ,é‘éÌãÊï™,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇVéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇWéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇXéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇSéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇTéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇUéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇVéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇWéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇXéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇSéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇTéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇUéûë‰,íãä‘ÇPÇQéûä‘é©ìÆé‘óﬁåí ó Åië‰Åj,ÇQÇSéûä‘é©ìÆé‘óﬁåí ó Åië‰Åj
32000,10,1,1201,1,0,2,20210929,2,1,1,21,18,28,22,20,29,37,40,46,37,30,30,11,8,6,4,6,2,0,4,4,1,5,10,358,419
32000,10,1,1201,1,0,2,20210929,2,1,2,12,23,25,27,43,58,38,35,57,59,61,61,78,80,80,82,73,67,66,44,42,44,29,16,499,1200
32000,10,1,1201,1,0,2,20210929,2,2,1,13,22,36,49,34,37,33,33,40,18,23,19,19,11,6,5,4,7,3,1,2,0,3,13,357,431
32000,10,1,1201,1,0,2,20210929,2,2,2,23,22,33,56,38,30,25,35,28,42,33,35,35,75,123,78,83,130,129,112,87,51,45,30,400,1378
32000,20,1,1201,1,0,2,20210929,2,1,1,49,19,27,26,30,39,37,32,47,28,27,22,11,11,6,4,4,2,2,5,2,5,1,15,383,451
32000,20,1,1201,1,0,2,20210929,2,1,2,21,17,26,27,47,52,30,42,67,68,43,76,77,88,81,73,60,71,59,41,39,40,22,12,516,1179
32000,20,1,1201,1,0,2,20210929,2,2,1,15,11,41,34,46,37,40,33,52,46,30,18,17,12,5,7,3,3,4,5,0,2,0,9,403,470
32000,20,1,1201,1,0,2,20210929,2,2,2,26,25,31,49,43,39,18,29,36,23,33,29,30,64,106,79,81,98,121,122,106,75,57,31,381,1351
32000,30,1,1232,1,0,2,20210929,2,1,1,36,38,31,46,45,43,68,91,112,116,107,78,42,14,14,3,3,9,5,4,0,4,5,23,811,937
32000,30,1,1232,1,0,2,20210929,2,1,2,15,20,23,31,29,26,29,32,27,25,33,24,20,7,4,1,4,1,0,0,7,4,5,5,314,372
32000,30,1,1232,1,0,2,20210929,2,2,1,61,62,92,93,83,67,55,54,49,40,27,23,21,12,14,11,4,4,2,7,6,13,7,35,706,842
32000,30,1,1232,1,0,2,20210929,2,2,2,20,25,29,18,13,13,13,15,15,15,8,3,6,6,0,7,9,9,16,12,15,21,26,28,187,342
32000,40,1,1232,1,0,2,20210929,2,1,1,30,39,36,49,47,39,78,88,106,101,96,71,29,10,16,4,2,12,4,3,1,3,8,22,780,894
32000,40,1,1232,1,0,2,20210929,2,1,2,18,21,25,38,25,28,29,26,27,29,25,25,20,3,5,0,5,0,0,2,5,6,4,6,316,372
32000,40,1,1232,1,0,2,20210929,2,2,1,51,60,73,88,82,60,61,47,57,34,31,26,21,10,19,7,8,2,4,7,4,14,6,27,670,799
32000,40,1,1232,1,0,2,20210929,2,2,2,21,27,23,19,16,16,10,19,15,19,11,3,5,2,5,4,11,7,9,16,10,26,25,26,199,345
32000,50,1,1232,1,0,2,20210929,2,1,1,32,34,41,43,39,48,81,74,117,85,82,61,28,9,15,2,5,13,3,1,0,4,5,21,737,843
32000,50,1,1232,1,0,2,20210929,2,1,2,21,22,30,39,23,28,24,19,26,25,21,27,16,2,4,1,4,1,0,4,2,8,3,6,305,356
32000,50,1,1232,1,0,2,20210929,2,2,1,42,48,57,78,84,73,50,52,59,34,35,25,18,8,16,5,7,0,6,4,4,14,9,22,637,750
32000,50,1,1232,1,0,2,20210929,2,2,2,23,25,20,15,13,14,12,19,13,17,13,2,4,4,5,4,9,8,7,11,11,26,25,26,186,326
32000,60,1,1232,1,0,2,20210929,2,1,1,34,40,41,46,36,51,79,82,103,83,75,61,25,10,13,3,4,15,1,1,2,2,6,17,731,830
