ìsìπï{åßéwíËésÉRÅ[Éh,åí ó í≤ç∏íPà ãÊä‘î‘çÜ,ìπòHéÌï ,òHê¸î‘çÜ,óﬂòaÇRîNìxí≤ç∏åí ó äœë™ÅEîÒäœë™ÇÃï ,å¬ï í≤ç∏äœë™íläàópÇÃï ,ÇPÇQÅEÇQÇSéûä‘äœë™ÇÃï ,åí ó äœë™îNåéì˙,ìVåÛ,è„ÇËÅEâ∫ÇËÇÃï ,é‘éÌãÊï™,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇVéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇWéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇXéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇSéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇTéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇUéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇVéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇWéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇXéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇSéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇTéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇUéûë‰,íãä‘ÇPÇQéûä‘é©ìÆé‘óﬁåí ó Åië‰Åj,ÇQÇSéûä‘é©ìÆé‘óﬁåí ó Åië‰Åj
6000,10,1,1081,1,0,2,20210929,2,1,1,6,14,20,22,19,19,15,33,24,23,29,23,15,4,5,0,2,2,2,1,1,2,6,8,247,295
6000,10,1,1081,1,0,2,20210929,2,1,2,10,10,17,30,18,15,15,20,25,21,34,28,17,24,23,16,10,5,9,8,5,5,6,4,243,375
6000,10,1,1081,1,0,2,20210929,2,2,1,27,24,21,39,27,20,17,17,26,20,18,15,5,7,13,7,2,2,4,2,2,1,3,10,271,329
6000,10,1,1081,1,0,2,20210929,2,2,2,7,8,15,11,7,12,7,14,9,16,18,12,17,4,6,12,10,6,12,10,7,13,12,11,136,256
6000,20,1,1430,1,0,2,20210929,1,1,1,309,274,269,262,259,280,334,376,517,573,553,386,236,149,66,41,30,9,13,13,9,23,57,253,4392,5291
6000,20,1,1430,1,0,2,20210929,1,1,2,80,118,137,149,136,124,99,133,109,103,81,53,71,83,79,78,51,44,46,31,43,38,49,71,1322,2006
6000,20,1,1430,1,0,2,20210929,1,2,1,467,509,475,432,380,368,290,330,326,345,367,325,187,127,86,57,23,29,9,6,15,13,26,192,4614,5384
6000,20,1,1430,1,0,2,20210929,1,2,2,162,135,132,138,100,111,99,83,81,68,83,64,47,53,48,61,83,70,64,92,103,69,104,138,1256,2188
6000,30,1,1430,1,0,2,20210929,1,1,1,209,206,162,206,210,210,261,302,441,482,427,296,175,99,48,31,18,8,8,16,5,16,42,178,3412,4056
6000,30,1,1430,1,0,2,20210929,1,1,2,57,88,82,116,88,90,87,104,79,77,67,52,55,81,71,66,39,35,38,24,27,20,30,63,987,1536
6000,30,1,1430,1,0,2,20210929,1,2,1,358,426,408,375,320,303,231,239,231,230,248,230,149,92,54,44,23,22,12,4,11,10,21,131,3599,4172
6000,30,1,1430,1,0,2,20210929,1,2,2,115,128,87,115,76,90,67,62,56,48,67,53,48,42,49,49,69,63,60,78,98,63,74,100,964,1757
6000,40,1,1430,1,0,2,20210929,1,1,1,227,237,103,119,110,117,154,184,270,313,303,205,99,59,22,22,7,5,2,6,3,8,22,78,2342,2675
6000,40,1,1430,1,0,2,20210929,1,1,2,30,69,66,76,69,71,63,69,63,52,46,40,44,67,59,43,27,22,25,14,16,9,19,45,714,1104
6000,40,1,1430,1,0,2,20210929,1,2,1,287,271,264,219,175,153,123,123,132,112,154,116,71,27,22,15,11,5,7,4,6,5,12,84,2129,2398
6000,40,1,1430,1,0,2,20210929,1,2,2,78,89,66,78,54,49,48,46,45,27,40,35,31,25,34,37,44,44,40,72,76,51,59,80,655,1248
6000,50,1,1430,1,0,2,20210929,1,1,1,309,274,88,120,113,110,111,188,234,283,290,185,115,45,24,18,0,4,2,3,2,6,8,55,2305,2587
6000,50,1,1430,1,0,2,20210929,1,1,2,28,57,57,69,70,48,52,43,48,56,30,24,29,38,19,15,10,12,11,3,7,11,21,36,582,794
6000,50,1,1430,1,0,2,20210929,1,2,1,299,263,252,209,165,121,125,107,129,106,145,117,64,22,16,13,5,5,8,0,5,4,15,101,2038,2296
6000,50,1,1430,1,0,2,20210929,1,2,2,78,68,70,63,50,46,32,30,38,23,30,24,13,17,18,20,21,26,16,19,34,33,49,71,552,889
6000,60,1,1430,1,0,2,20210929,1,1,1,312,219,103,134,130,147,144,220,252,324,306,186,120,51,19,18,8,4,2,0,0,3,10,57,2477,2769
6000,60,1,1430,1,0,2,20210929,1,1,2,19,38,47,64,52,39,44,32,61,45,25,32,32,37,12,8,3,6,2,1,3,4,11,25,498,642
6000,60,1,1430,1,0,2,20210929,1,2,1,276,278,251,243,184,146,142,140,137,137,153,133,66,37,17,16,7,5,8,1,8,10,14,99,2220,2508
6000,60,1,1430,1,0,2,20210929,1,2,2,55,51,47,49,40,36,27,28,41,28,19,14,8,9,20,7,11,20,17,11,25,24,44,51,435,682
6000,70,1,1430,1,0,2,20210929,1,1,1,130,108,77,100,105,111,118,163,213,276,256,144,115,42,8,19,6,1,3,0,2,2,5,27,1801,2031
6000,70,1,1430,1,0,2,20210929,1,1,2,13,29,26,46,41,28,26,25,40,41,19,26,34,35,10,4,2,4,1,1,3,3,2,13,360,472
6000,70,1,1430,1,0,2,20210929,1,2,1,192,224,227,209,152,114,104,108,111,104,100,73,42,23,14,11,9,3,8,1,6,8,15,88,1718,1946
6000,70,1,1430,1,0,2,20210929,1,2,2,49,40,42,23,19,29,18,19,28,26,11,5,8,5,15,6,4,19,14,11,17,27,31,42,309,508
6000,80,1,1430,1,0,2,20210929,1,1,1,58,71,66,94,94,109,112,152,206,270,222,128,102,41,11,12,5,1,3,0,2,1,5,15,1582,1780
6000,80,1,1430,1,0,2,20210929,1,1,2,18,23,13,34,35,28,18,20,35,36,19,25,31,36,8,2,1,4,2,1,3,2,3,9,304,406
6000,80,1,1430,1,0,2,20210929,1,2,1,173,173,212,200,127,102,97,92,98,87,92,51,28,20,15,8,7,3,6,2,6,6,18,71,1504,1694
6000,80,1,1430,1,0,2,20210929,1,2,2,39,32,36,15,11,28,14,12,27,21,11,5,6,4,12,3,5,13,16,11,17,24,31,34,251,427
6000,90,1,1430,1,0,2,20210929,1,1,1,50,70,73,96,95,100,107,148,178,280,208,116,102,37,15,8,4,1,3,0,1,1,5,16,1521,1714
6000,90,1,1430,1,0,2,20210929,1,1,2,21,22,18,30,37,29,17,23,33,40,21,25,31,34,7,3,1,4,2,1,3,2,4,5,316,413
6000,90,1,1430,1,0,2,20210929,1,2,1,152,178,207,194,138,97,93,90,94,92,88,52,31,18,14,8,8,3,4,4,5,6,21,66,1475,1663
6000,90,1,1430,1,0,2,20210929,1,2,2,41,34,33,17,14,30,10,11,26,26,9,8,7,4,11,5,5,14,18,11,17,26,27,33,259,437
6000,100,1,1430,1,0,2,20210929,2,1,1,86,58,84,90,89,96,133,170,200,234,155,116,61,26,16,5,3,0,2,0,1,2,11,34,1511,1672
6000,100,1,1430,1,0,2,20210929,2,1,2,26,20,24,35,27,21,19,31,36,21,21,32,40,15,4,2,3,4,0,2,4,2,6,5,313,400
6000,100,1,1430,1,0,2,20210929,2,2,1,90,129,176,170,165,122,95,98,102,102,95,73,41,21,13,7,10,7,3,3,7,4,14,27,1417,1574
6000,100,1,1430,1,0,2,20210929,2,2,2,28,39,26,17,16,17,22,12,15,28,20,8,8,2,6,9,2,8,14,12,12,16,28,35,248,400
6000,110,1,1430,1,0,2,20210929,2,1,1,69,109,113,160,104,110,111,118,122,147,99,67,33,21,11,7,3,3,2,1,0,5,10,24,1329,1449
6000,110,1,1430,1,0,2,20210929,2,1,2,27,24,23,28,12,11,22,22,19,21,29,9,17,6,2,5,2,4,5,5,5,10,17,17,247,342
6000,110,1,1430,1,0,2,20210929,2,2,1,65,68,82,103,105,117,91,116,146,153,105,90,48,17,13,5,7,6,3,2,4,2,5,22,1241,1375
6000,110,1,1430,1,0,2,20210929,2,2,2,34,30,19,21,16,19,18,17,28,21,15,20,23,6,6,7,4,4,8,8,6,2,10,17,258,359
6000,120,1,1430,1,0,2,20210929,2,1,1,55,86,95,124,85,76,71,72,56,78,72,42,34,17,12,6,5,4,0,1,0,4,6,15,912,1016
6000,120,1,1430,1,0,2,20210929,2,1,2,17,16,12,14,10,7,14,10,10,12,18,2,4,3,2,6,1,4,5,4,3,9,15,16,142,214
6000,120,1,1430,1,0,2,20210929,2,2,1,88,65,49,68,40,84,70,72,123,102,83,64,33,12,7,2,2,1,0,1,1,0,5,25,908,997
6000,120,1,1430,1,0,2,20210929,2,2,2,20,11,9,20,11,14,12,15,21,8,8,19,21,4,3,2,2,3,0,2,1,2,6,8,168,222
6000,130,1,1430,1,0,2,20210929,2,1,1,61,100,115,146,104,95,86,105,80,101,101,65,49,21,17,6,7,6,2,2,1,6,12,23,1159,1311
6000,130,1,1430,1,0,2,20210929,2,1,2,27,26,29,44,28,22,29,30,35,33,52,30,21,27,25,22,11,9,14,12,8,14,21,20,385,589
6000,130,1,1430,1,0,2,20210929,2,2,1,115,89,70,107,67,104,87,89,149,122,101,79,38,19,20,9,4,3,4,3,3,1,8,35,1179,1326
6000,130,1,1430,1,0,2,20210929,2,2,2,27,19,24,31,18,26,19,29,30,24,26,31,38,8,9,14,12,9,12,12,8,15,18,19,304,478
6000,140,1,1430,1,0,2,20210929,2,1,1,64,94,101,141,99,86,80,100,74,92,92,53,46,18,16,4,7,6,2,2,1,6,11,15,1076,1210
6000,140,1,1430,1,0,2,20210929,2,1,2,26,19,30,42,27,18,29,23,32,33,48,24,19,27,22,21,11,9,14,12,8,15,23,21,351,553
6000,140,1,1430,1,0,2,20210929,2,2,1,105,79,61,95,60,96,79,82,147,109,95,75,23,20,20,7,3,1,4,3,3,1,9,30,1083,1207
6000,140,1,1430,1,0,2,20210929,2,2,2,22,17,22,32,18,25,18,27,28,22,22,32,38,8,8,13,12,8,11,10,7,15,18,14,285,447
6000,150,1,1430,1,0,2,20210929,2,1,1,87,65,33,46,31,36,37,63,58,70,55,41,26,11,5,3,3,4,2,1,0,0,3,12,622,692
6000,150,1,1430,1,0,2,20210929,2,1,2,17,6,28,36,28,28,17,28,37,29,34,24,21,33,15,21,6,5,7,7,5,5,4,14,312,455
6000,150,1,1430,1,0,2,20210929,2,2,1,47,56,45,85,42,45,30,38,42,33,43,32,19,4,10,6,1,2,4,4,2,2,7,14,538,613
6000,150,1,1430,1,0,2,20210929,2,2,2,12,9,8,16,20,11,14,21,8,16,24,14,18,6,7,11,9,7,5,12,6,10,23,16,173,303
6000,155,1,1430,1,0,2,20210929,2,1,1,76,41,24,38,33,25,37,46,54,53,56,29,21,10,5,3,5,5,1,1,0,0,3,11,512,577
6000,155,1,1430,1,0,2,20210929,2,1,2,17,15,29,27,29,23,18,29,36,29,35,21,20,35,18,13,7,4,8,7,5,4,4,11,308,444
6000,155,1,1430,1,0,2,20210929,2,2,1,55,51,26,60,43,31,20,24,31,30,34,26,14,4,12,7,2,2,4,2,3,2,9,13,431,505
6000,155,1,1430,1,0,2,20210929,2,2,2,13,10,7,16,15,13,17,18,9,19,19,16,19,4,9,9,9,10,4,9,6,7,23,19,172,300
6000,160,1,1450,1,0,2,20210929,1,1,1,247,194,199,188,150,167,177,163,162,133,168,105,73,34,21,9,10,2,4,3,4,5,12,99,2053,2329
6000,160,1,1450,1,0,2,20210929,1,1,2,56,42,63,68,57,52,47,55,64,55,56,38,54,36,22,14,15,6,9,5,9,3,9,22,653,857
6000,160,1,1450,1,0,2,20210929,1,2,1,157,107,122,162,155,136,153,144,220,174,206,181,90,70,21,16,8,6,3,4,0,8,9,58,1917,2210
6000,160,1,1450,1,0,2,20210929,1,2,2,54,50,42,47,25,37,30,38,33,36,32,30,22,21,18,13,11,15,16,14,20,14,22,47,454,687
6000,170,1,1450,1,0,2,20210929,1,1,1,224,202,199,175,130,167,150,133,126,130,143,83,60,28,21,4,9,3,1,4,2,5,11,108,1862,2118
6000,170,1,1450,1,0,2,20210929,1,1,2,56,49,64,62,59,56,48,53,58,52,51,33,57,34,10,21,12,5,7,6,5,4,9,26,641,837
